config	eval_type	holdout	holdout_technology	test_aware	production_candidate	n_features	n_pos	n_neg	threshold_used	auroc	auprc	mcc	bal_acc
singscore_only__agnostic	standard_lodo	GSE23988	affymetrix	False	True	47	20	41	0.44000000000000006	0.8512195121951219	0.7442229142239065	0.46540771614230403	0.7402439024390244
singscore_only__agnostic	standard_lodo	GSE25066	affymetrix	False	True	47	99	389	0.45000000000000007	0.7531614343953675	0.46264776592094736	0.31445599111460093	0.6892835813144297
singscore_only__agnostic	standard_lodo	GSE28702	affymetrix	False	True	47	42	41	0.45000000000000007	0.6149825783972125	0.6424387567179527	0.1353303568438374	0.5670731707317074
singscore_only__agnostic	standard_lodo	GSE32646	affymetrix	False	True	47	27	88	0.45000000000000007	0.6123737373737373	0.32534653347621545	0.04853577875332937	0.5275673400673401
singscore_only__agnostic	standard_lodo	GSE35640	affymetrix	False	True	47	22	34	0.45999999999999996	0.5053475935828877	0.3807121053972347	0.025560240860396516	0.5120320855614974
singscore_only__agnostic	standard_lodo	GSE37946	affymetrix	False	True	47	27	23	0.45000000000000007	0.7584541062801933	0.7350821782487587	0.30744496044194264	0.6384863123993558
singscore_only__agnostic	standard_lodo	GSE41998	affymetrix	False	True	47	201	5	0.43000000000000005	0.5412935323383085	0.9815505716676123	0.049456006245103004	0.5766169154228856
singscore_only__agnostic	standard_lodo	GSE44272	agilent	False	True	47	35	18	0.45999999999999996	0.6063492063492063	0.7768669636132649	0.14732666664642455	0.5753968253968254
singscore_only__agnostic	standard_lodo	GSE4779	agilent	False	True	47	39	63	0.45000000000000007	0.9096459096459096	0.8932967043410596	0.7094017094017094	0.8547008547008547
singscore_only__agnostic	standard_lodo	GSE48905	affymetrix	False	True	47	15	24	0.45000000000000007	0.5305555555555556	0.4404621090111286	0.0	0.5
singscore_only__agnostic	standard_lodo	GSE50948	affymetrix	False	True	47	53	103	0.45000000000000007	0.49532881480124563	0.3276198537019922	-0.020090704972273377	0.4896501190694266
singscore_only__agnostic	standard_lodo	GSE5122	affymetrix	False	True	47	4	53	0.45000000000000007	0.7641509433962264	0.19760869565217393	0.07493633116627259	0.570754716981132
singscore_only__agnostic	standard_lodo	GSE62321	affymetrix	False	True	47	26	31	0.44000000000000006	0.6352357320099256	0.6933724906995594	0.23391160766090932	0.6172456575682382
singscore_only__agnostic	standard_lodo	GSE63885	affymetrix	False	True	47	65	3	0.45999999999999996	0.37435897435897436	0.957130197916783	-0.11126972805283736	0.3666666666666667
singscore_only__agnostic	standard_lodo	GSE65021	agilent	False	True	47	31	9	0.47	0.40860215053763443	0.7402223820723908	-0.04888237167378443	0.471326164874552
singscore_only__agnostic	standard_lodo	GSE66999	agilent	False	True	47	70	6	0.45999999999999996	0.3666666666666667	0.9053889124723132	-0.08853996954298746	0.42142857142857143
singscore_only__agnostic	standard_lodo	GSE6861	agilent	False	True	47	66	95	0.45000000000000007	0.8054226475279107	0.7645057855588004	0.45841245473698156	0.7280701754385965
singscore_only__agnostic	standard_lodo	GSE68871	affymetrix	False	True	47	97	21	0.44000000000000006	0.563573883161512	0.8521747772068181	0.06956747406569302	0.5446735395189003
singscore_only__agnostic	standard_lodo	GSE72970	affymetrix	False	True	47	63	61	0.44000000000000006	0.4944054124381993	0.5420688198404093	-0.01962436737711207	0.4903721051262035
singscore_only__agnostic	standard_lodo	GSE73578	affymetrix	False	True	47	40	23	0.44000000000000006	0.5478260869565218	0.6525309155941544	0.04501100457620699	0.5233695652173913
singscore_only__agnostic	standard_lodo	GSE76360	agilent	False	True	47	66	30	0.45999999999999996	0.4772727272727273	0.6507760055086467	-0.005744375957353064	0.49696969696969695
singscore_only__agnostic	standard_lodo	GSE82172	agilent	False	True	47	21	131	0.47	0.39003998545983276	0.11734996178621285	-0.07901293743539674	0.44438386041439476
singscore_only__agnostic	standard_lodo	GSE8970	affymetrix	False	True	47	13	13	0.45999999999999996	0.378698224852071	0.45952905789862314	-0.242535625036333	0.3846153846153846
singscore_only__agnostic	standard_lodo	ISPY2	agilent	False	True	47	319	669	0.49	0.4820088936371602	0.31247736640191603	-0.023902797736176217	0.48757093120785716
rank_plus_ssgsea__agnostic	standard_lodo	BrighTNess	rnaseq	False	True	965	236	246	0.47	0.6479605897753894	0.6164529538236048	0.2149620968216374	0.6065522943365027
rank_plus_ssgsea__agnostic	standard_lodo	GSE104645	agilent	False	True	965	112	14	0.48	0.5051020408163266	0.9118712982711207	0.06749365589450486	0.5446428571428571
rank_plus_ssgsea__agnostic	standard_lodo	GSE104958	rnaseq	False	True	965	12	34	0.44000000000000006	0.6127450980392157	0.44808815379467554	0.1215783580010781	0.5686274509803921
rank_plus_ssgsea__agnostic	standard_lodo	GSE109211	agilent	False	True	965	42	98	0.42000000000000004	0.3780369290573372	0.2373161020652716	-0.09712620258929924	0.44727891156462585
rank_plus_ssgsea__agnostic	standard_lodo	GSE131978	affymetrix	False	True	965	18	19	0.44000000000000006	0.5526315789473684	0.540250944159613	0.19005847953216373	0.5950292397660819
rank_plus_ssgsea__agnostic	standard_lodo	GSE14615	affymetrix	False	True	965	6	14	0.45999999999999996	0.34523809523809523	0.26700174825174827	0.022875450543583874	0.5119047619047619
rank_plus_ssgsea__agnostic	standard_lodo	GSE14671	affymetrix	False	True	965	41	18	0.45999999999999996	0.532520325203252	0.7196357487744637	0.16530609968902926	0.589430894308943
rank_plus_ssgsea__agnostic	standard_lodo	GSE173263	agilent	False	True	965	29	10	0.45999999999999996	0.7793103448275862	0.9255941848948355	0.25002722174844283	0.643103448275862
rank_plus_ssgsea__agnostic	standard_lodo	GSE19293	affymetrix	False	True	965	24	28	0.47	0.3839285714285714	0.4055627219805253	-0.25617376914899	0.375
rank_plus_ssgsea__agnostic	standard_lodo	GSE20181	affymetrix	False	True	965	110	44	0.45000000000000007	0.2824380165289256	0.6216539301421735	-0.17149858514250885	0.4204545454545454
rank_plus_ssgsea__agnostic	standard_lodo	GSE20194	affymetrix	False	True	965	56	222	0.42000000000000004	0.9403153153153153	0.823646718543425	0.6627478179903917	0.8478120978120978
rank_plus_ssgsea__agnostic	standard_lodo	GSE20271	affymetrix	False	True	965	26	152	0.49	0.7472165991902834	0.3971585373819331	0.34990996808416275	0.7277327935222673
rank_plus_ssgsea__agnostic	standard_lodo	GSE21974	agilent	False	True	965	18	39	0.45000000000000007	0.6396011396011396	0.45902543176040844	0.13560137546474793	0.5726495726495726
rank_plus_ssgsea__agnostic	standard_lodo	GSE22093	affymetrix	False	True	965	28	69	0.43000000000000005	0.7137681159420289	0.5314451117166862	0.31208545323290604	0.6591614906832298
rank_plus_ssgsea__agnostic	standard_lodo	GSE23988	affymetrix	False	True	965	20	41	0.47	0.9804878048780488	0.9644186947794433	0.7814334890906203	0.85
rank_plus_ssgsea__agnostic	standard_lodo	GSE25066	affymetrix	False	True	965	99	389	0.5	0.8954065072317001	0.7512697087676407	0.5507587817394579	0.77943964062216
rank_plus_ssgsea__agnostic	standard_lodo	GSE28702	affymetrix	False	True	965	42	41	0.45000000000000007	0.5963995354239257	0.5899266725322379	0.2529152989311128	0.6260162601626016
rank_plus_ssgsea__agnostic	standard_lodo	GSE32646	affymetrix	False	True	965	27	88	0.45000000000000007	0.6632996632996633	0.4006711566975196	0.18946102315211405	0.6117424242424242
rank_plus_ssgsea__agnostic	standard_lodo	GSE35640	affymetrix	False	True	965	22	34	0.45000000000000007	0.5227272727272727	0.4658054048722337	-0.044427025496315296	0.4772727272727273
rank_plus_ssgsea__agnostic	standard_lodo	GSE37946	affymetrix	False	True	965	27	23	0.49	0.6312399355877617	0.7271863690980134	0.18389242812245682	0.5676328502415459
rank_plus_ssgsea__agnostic	standard_lodo	GSE41998	affymetrix	False	True	965	201	5	0.45000000000000007	0.5462686567164179	0.9852319084931602	0.1070863449217126	0.6616915422885572
rank_plus_ssgsea__agnostic	standard_lodo	GSE44272	agilent	False	True	965	35	18	0.45000000000000007	0.4444444444444444	0.62871466067098	0.03813972406052179	0.5198412698412699
rank_plus_ssgsea__agnostic	standard_lodo	GSE4779	agilent	False	True	965	39	63	0.45000000000000007	0.9906389906389907	0.9882696138769014	0.9382317735634528	0.9713064713064713
rank_plus_ssgsea__agnostic	standard_lodo	GSE48905	affymetrix	False	True	965	15	24	0.43000000000000005	0.475	0.36884301233765043	-0.09759000729485333	0.45
rank_plus_ssgsea__agnostic	standard_lodo	GSE50948	affymetrix	False	True	965	53	103	0.42000000000000004	0.47609452280637476	0.36645874001768697	-0.09799060280169433	0.44889173841362884
rank_plus_ssgsea__agnostic	standard_lodo	GSE5122	affymetrix	False	True	965	4	53	0.41000000000000003	0.8018867924528301	0.2073135198135198	0.2515926143169136	0.7452830188679245
rank_plus_ssgsea__agnostic	standard_lodo	GSE62321	affymetrix	False	True	965	26	31	0.42000000000000004	0.43548387096774194	0.5136482101113709	-0.1633668370965081	0.41811414392059554
rank_plus_ssgsea__agnostic	standard_lodo	GSE63885	affymetrix	False	True	965	65	3	0.45000000000000007	0.3076923076923077	0.949319025006544	-0.2212488394343549	0.23076923076923078
rank_plus_ssgsea__agnostic	standard_lodo	GSE65021	agilent	False	True	965	31	9	0.45999999999999996	0.6487455197132617	0.839031962803241	0.14695340501792115	0.5734767025089605
rank_plus_ssgsea__agnostic	standard_lodo	GSE66999	agilent	False	True	965	70	6	0.45999999999999996	0.580952380952381	0.9403763811369574	-0.037329975995342164	0.46904761904761905
rank_plus_ssgsea__agnostic	standard_lodo	GSE6861	agilent	False	True	965	66	95	0.45999999999999996	0.8661881977671451	0.7910550377207171	0.5912393558637739	0.7968899521531101
rank_plus_ssgsea__agnostic	standard_lodo	GSE68871	affymetrix	False	True	965	97	21	0.47	0.6318114874815906	0.8817185410588572	0.09916700502506505	0.5613647520864016
rank_plus_ssgsea__agnostic	standard_lodo	GSE72970	affymetrix	False	True	965	63	61	0.49	0.5128805620608899	0.5322553206023297	0.04893922018275784	0.5244600572469424
rank_plus_ssgsea__agnostic	standard_lodo	GSE73578	affymetrix	False	True	965	40	23	0.45999999999999996	0.6391304347826088	0.7707766909012135	0.22573873591810953	0.6168478260869565
rank_plus_ssgsea__agnostic	standard_lodo	GSE76360	agilent	False	True	965	66	30	0.45999999999999996	0.5474747474747474	0.7414400957179424	0.05433785929352528	0.5287878787878788
rank_plus_ssgsea__agnostic	standard_lodo	GSE82172	agilent	False	True	965	21	131	0.45999999999999996	0.4071246819338422	0.11693377534627761	-0.043021191351741664	0.46910214467466377
rank_plus_ssgsea__agnostic	standard_lodo	GSE8970	affymetrix	False	True	965	13	13	0.42000000000000004	0.44378698224852076	0.531941841392021	-0.2335496832484569	0.38461538461538464
rank_plus_ssgsea__agnostic	standard_lodo	ISPY2	agilent	False	True	965	319	669	0.45999999999999996	0.5199638256697171	0.33270294068496564	0.051741419186784106	0.5276578995459466
rank_plus_singscore__agnostic	standard_lodo	BrighTNess	rnaseq	False	True	965	236	246	0.43000000000000005	0.6167493454595563	0.584423031074947	0.14182625942360846	0.5700875017224749
rank_plus_singscore__agnostic	standard_lodo	GSE104645	agilent	False	True	965	112	14	0.45000000000000007	0.503188775510204	0.8954937099044004	0.012227899701112963	0.5089285714285714
rank_plus_singscore__agnostic	standard_lodo	GSE104958	rnaseq	False	True	965	12	34	0.44000000000000006	0.661764705882353	0.4456365130245035	0.15124753549550504	0.5857843137254902
rank_plus_singscore__agnostic	standard_lodo	GSE109211	agilent	False	True	965	42	98	0.47	0.4327016520894072	0.2552331058268391	-0.11170370790654757	0.44047619047619047
rank_plus_singscore__agnostic	standard_lodo	GSE131978	affymetrix	False	True	965	18	19	0.5	0.5116959064327485	0.5006361947572537	-0.14287992527381863	0.4298245614035088
rank_plus_singscore__agnostic	standard_lodo	GSE14615	affymetrix	False	True	965	6	14	0.44000000000000006	0.4285714285714286	0.28475552225552225	0.2516299559794226	0.6309523809523809
rank_plus_singscore__agnostic	standard_lodo	GSE14671	affymetrix	False	True	965	41	18	0.45999999999999996	0.5365853658536586	0.728053542174684	0.16530609968902926	0.589430894308943
rank_plus_singscore__agnostic	standard_lodo	GSE173263	agilent	False	True	965	29	10	0.45999999999999996	0.603448275862069	0.8485266906068718	0.01506188082821945	0.5086206896551724
rank_plus_singscore__agnostic	standard_lodo	GSE19293	affymetrix	False	True	965	24	28	0.45000000000000007	0.5818452380952381	0.569589139273186	0.06606874726434099	0.5327380952380952
rank_plus_singscore__agnostic	standard_lodo	GSE20181	affymetrix	False	True	965	110	44	0.43000000000000005	0.29483471074380163	0.6189125267465934	-0.31850713070378295	0.3340909090909091
rank_plus_singscore__agnostic	standard_lodo	GSE20194	affymetrix	False	True	965	56	222	0.48	0.960505148005148	0.8294985118159666	0.7306004767131001	0.8413770913770914
rank_plus_singscore__agnostic	standard_lodo	GSE20271	affymetrix	False	True	965	26	152	0.47	0.742914979757085	0.360881997593169	0.2318382892398932	0.6563765182186234
rank_plus_singscore__agnostic	standard_lodo	GSE21974	agilent	False	True	965	18	39	0.45000000000000007	0.641025641025641	0.47674528764973756	0.21137861469504823	0.6132478632478633
rank_plus_singscore__agnostic	standard_lodo	GSE22093	affymetrix	False	True	965	28	69	0.45999999999999996	0.7018633540372672	0.5093078106042729	0.33359623466653837	0.6630434782608696
rank_plus_singscore__agnostic	standard_lodo	GSE23988	affymetrix	False	True	965	20	41	0.47	0.9585365853658536	0.9396209956927886	0.6554135982723297	0.8006097560975609
rank_plus_singscore__agnostic	standard_lodo	GSE25066	affymetrix	False	True	965	99	389	0.51	0.9004440289787334	0.7690752755880332	0.6451922827244164	0.8225961413622082
rank_plus_singscore__agnostic	standard_lodo	GSE28702	affymetrix	False	True	965	42	41	0.44000000000000006	0.5923344947735192	0.5679420752541924	0.10804309528682637	0.5531358885017422
rank_plus_singscore__agnostic	standard_lodo	GSE32646	affymetrix	False	True	965	27	88	0.44000000000000006	0.5984848484848484	0.41713735146101977	0.05940884243304235	0.5349326599326599
rank_plus_singscore__agnostic	standard_lodo	GSE35640	affymetrix	False	True	965	22	34	0.48	0.5494652406417112	0.45268148789661444	-0.12299465240641712	0.4385026737967914
rank_plus_singscore__agnostic	standard_lodo	GSE37946	affymetrix	False	True	965	27	23	0.5	0.6650563607085346	0.6595111427118057	0.11907370651229966	0.5458937198067633
rank_plus_singscore__agnostic	standard_lodo	GSE41998	affymetrix	False	True	965	201	5	0.44000000000000006	0.4686567164179104	0.9815057119822148	0.1058845970589262	0.6592039800995024
rank_plus_singscore__agnostic	standard_lodo	GSE44272	agilent	False	True	965	35	18	0.5	0.44126984126984126	0.6412419386213866	-0.019325701188414948	0.49047619047619045
rank_plus_singscore__agnostic	standard_lodo	GSE4779	agilent	False	True	965	39	63	0.45999999999999996	0.9910459910459911	0.9892346026066957	0.9376273128643323	0.9664224664224663
rank_plus_singscore__agnostic	standard_lodo	GSE48905	affymetrix	False	True	965	15	24	0.45999999999999996	0.41388888888888886	0.36248250659844855	-0.12363383876171007	0.4375
rank_plus_singscore__agnostic	standard_lodo	GSE50948	affymetrix	False	True	965	53	103	0.47	0.4420223484154607	0.3279592908985407	-0.03898550864153431	0.47966660560542224
rank_plus_singscore__agnostic	standard_lodo	GSE5122	affymetrix	False	True	965	4	53	0.47	0.7735849056603774	0.5634920634920635	0.27958382625424694	0.7735849056603774
rank_plus_singscore__agnostic	standard_lodo	GSE62321	affymetrix	False	True	965	26	31	0.45999999999999996	0.40570719602977673	0.455912165763614	-0.19925419255468718	0.4057071960297767
rank_plus_singscore__agnostic	standard_lodo	GSE63885	affymetrix	False	True	965	65	3	0.45000000000000007	0.5282051282051282	0.9721066680360937	0.1743387399508634	0.7076923076923077
rank_plus_singscore__agnostic	standard_lodo	GSE65021	agilent	False	True	965	31	9	0.45000000000000007	0.6093189964157706	0.8346303454332065	0.14695340501792115	0.5734767025089605
rank_plus_singscore__agnostic	standard_lodo	GSE66999	agilent	False	True	965	70	6	0.47	0.6238095238095237	0.9569651573825382	0.08664932651430271	0.5738095238095238
rank_plus_singscore__agnostic	standard_lodo	GSE6861	agilent	False	True	965	66	95	0.44000000000000006	0.859170653907496	0.7988931929116951	0.5489935217057034	0.7781499202551834
rank_plus_singscore__agnostic	standard_lodo	GSE68871	affymetrix	False	True	965	97	21	0.44000000000000006	0.6043200785468826	0.8433274541659679	0.09161891505025538	0.5581737849779087
rank_plus_singscore__agnostic	standard_lodo	GSE72970	affymetrix	False	True	965	63	61	0.44000000000000006	0.49154306531355707	0.5231113709800135	-0.05167172486806946	0.4744990892531876
rank_plus_singscore__agnostic	standard_lodo	GSE73578	affymetrix	False	True	965	40	23	0.45999999999999996	0.5489130434782609	0.6901801097636321	0.07594560259669907	0.5385869565217392
rank_plus_singscore__agnostic	standard_lodo	GSE76360	agilent	False	True	965	66	30	0.5	0.5111111111111111	0.6891835736051533	0.052003332638690974	0.5257575757575758
rank_plus_singscore__agnostic	standard_lodo	GSE82172	agilent	False	True	965	21	131	0.52	0.38894947291893855	0.11812686840301892	-0.10938226752389081	0.4302071973827699
rank_plus_singscore__agnostic	standard_lodo	GSE8970	affymetrix	False	True	965	13	13	0.45000000000000007	0.5029585798816567	0.5703674103674103	0.08084520834544433	0.5384615384615384
rank_plus_singscore__agnostic	standard_lodo	ISPY2	agilent	False	True	965	319	669	0.45000000000000007	0.5141206404543346	0.33446470027401853	0.010111141791342981	0.5053816344986903
rank_plus_all_pathways__agnostic	standard_lodo	BrighTNess	rnaseq	False	True	1012	236	246	0.43000000000000005	0.6113752239217308	0.6041003187784987	0.12645660868052078	0.5621296679068486
rank_plus_all_pathways__agnostic	standard_lodo	GSE104645	agilent	False	True	1012	112	14	0.45999999999999996	0.5860969387755103	0.924963632623857	0.07905694150420949	0.5535714285714286
rank_plus_all_pathways__agnostic	standard_lodo	GSE104958	rnaseq	False	True	1012	12	34	0.45999999999999996	0.6151960784313726	0.49615471605843875	0.17802545278729293	0.6004901960784315
rank_plus_all_pathways__agnostic	standard_lodo	GSE109211	agilent	False	True	1012	42	98	0.45999999999999996	0.456268221574344	0.2671434266037391	-0.021824016077646325	0.4880952380952381
rank_plus_all_pathways__agnostic	standard_lodo	GSE131978	affymetrix	False	True	1012	18	19	0.45999999999999996	0.52046783625731	0.5562542254348944	0.08554907265307864	0.5423976608187134
rank_plus_all_pathways__agnostic	standard_lodo	GSE14615	affymetrix	False	True	1012	6	14	0.45000000000000007	0.5119047619047619	0.3389563652721548	0.0890870806374748	0.5476190476190476
rank_plus_all_pathways__agnostic	standard_lodo	GSE14671	affymetrix	False	True	1012	41	18	0.45999999999999996	0.532520325203252	0.741083029833736	0.130310973857842	0.5684281842818428
rank_plus_all_pathways__agnostic	standard_lodo	GSE173263	agilent	False	True	1012	29	10	0.45999999999999996	0.6137931034482758	0.8378152424902334	0.22652117798996416	0.6275862068965516
rank_plus_all_pathways__agnostic	standard_lodo	GSE19293	affymetrix	False	True	1012	24	28	0.45999999999999996	0.5446428571428571	0.539830474544971	-0.005952380952380952	0.49702380952380953
rank_plus_all_pathways__agnostic	standard_lodo	GSE20181	affymetrix	False	True	1012	110	44	0.45000000000000007	0.24524793388429753	0.5786241726015606	-0.39944887288066466	0.3227272727272727
rank_plus_all_pathways__agnostic	standard_lodo	GSE20194	affymetrix	False	True	1012	56	222	0.47	0.958011583011583	0.865038142017102	0.6736194819434704	0.834539897039897
rank_plus_all_pathways__agnostic	standard_lodo	GSE20271	affymetrix	False	True	1012	26	152	0.44000000000000006	0.7608805668016194	0.47937322992780274	0.2638745872878096	0.686740890688259
rank_plus_all_pathways__agnostic	standard_lodo	GSE21974	agilent	False	True	1012	18	39	0.45000000000000007	0.6353276353276354	0.48334766231679815	0.21137861469504823	0.6132478632478633
rank_plus_all_pathways__agnostic	standard_lodo	GSE22093	affymetrix	False	True	1012	28	69	0.45000000000000007	0.6951345755693582	0.5051310346360851	0.26427550719434323	0.6306935817805384
rank_plus_all_pathways__agnostic	standard_lodo	GSE23988	affymetrix	False	True	1012	20	41	0.44000000000000006	0.9841463414634146	0.9689087608727704	0.7743615693643384	0.8628048780487805
rank_plus_all_pathways__agnostic	standard_lodo	GSE25066	affymetrix	False	True	1012	99	389	0.49	0.899041832203786	0.7688718661664747	0.6181013839499431	0.8211290280699021
rank_plus_all_pathways__agnostic	standard_lodo	GSE28702	affymetrix	False	True	1012	42	41	0.43000000000000005	0.610917537746806	0.6140001120624974	0.2313694751250452	0.613240418118467
rank_plus_all_pathways__agnostic	standard_lodo	GSE32646	affymetrix	False	True	1012	27	88	0.48	0.6031144781144782	0.34062210705447427	0.15519440277728982	0.5902777777777778
rank_plus_all_pathways__agnostic	standard_lodo	GSE35640	affymetrix	False	True	1012	22	34	0.41000000000000003	0.5574866310160428	0.5203056983772971	0.0481283422459893	0.5240641711229946
rank_plus_all_pathways__agnostic	standard_lodo	GSE37946	affymetrix	False	True	1012	27	23	0.42000000000000004	0.5845410628019323	0.6006270486504531	0.04885906216329221	0.5209339774557166
rank_plus_all_pathways__agnostic	standard_lodo	GSE41998	affymetrix	False	True	1012	201	5	0.44000000000000006	0.5810945273631841	0.9844562640435619	-0.025168822201967922	0.46169154228855724
rank_plus_all_pathways__agnostic	standard_lodo	GSE44272	agilent	False	True	1012	35	18	0.44000000000000006	0.5650793650793651	0.7057477500978568	0.03762051253359767	0.519047619047619
rank_plus_all_pathways__agnostic	standard_lodo	GSE4779	agilent	False	True	1012	39	63	0.44000000000000006	0.9804639804639804	0.9743253404475143	0.8448787859468185	0.9316239316239316
rank_plus_all_pathways__agnostic	standard_lodo	GSE48905	affymetrix	False	True	1012	15	24	0.45999999999999996	0.4472222222222222	0.35387936988318996	-0.016484511834894675	0.4916666666666667
rank_plus_all_pathways__agnostic	standard_lodo	GSE50948	affymetrix	False	True	1012	53	103	0.44000000000000006	0.48891738413628866	0.3790854813765527	-0.08756870441996517	0.4540208829455944
rank_plus_all_pathways__agnostic	standard_lodo	GSE5122	affymetrix	False	True	1012	4	53	0.45000000000000007	0.7264150943396226	0.2013888888888889	0.20197899022825544	0.6886792452830188
rank_plus_all_pathways__agnostic	standard_lodo	GSE62321	affymetrix	False	True	1012	26	31	0.43000000000000005	0.4106699751861042	0.4197375730950553	-0.10706512497579518	0.4472704714640198
rank_plus_all_pathways__agnostic	standard_lodo	GSE63885	affymetrix	False	True	1012	65	3	0.49	0.3025641025641026	0.939544007159175	-0.13323192327161068	0.3435897435897436
rank_plus_all_pathways__agnostic	standard_lodo	GSE65021	agilent	False	True	1012	31	9	0.43000000000000005	0.5985663082437276	0.8147488132998588	0.03456505649101418	0.5179211469534051
rank_plus_all_pathways__agnostic	standard_lodo	GSE66999	agilent	False	True	1012	70	6	0.45000000000000007	0.5642857142857143	0.9348007931855504	0.03677848562449137	0.5333333333333333
rank_plus_all_pathways__agnostic	standard_lodo	GSE6861	agilent	False	True	1012	66	95	0.43000000000000005	0.8674641148325359	0.8250715278573756	0.5924722709231762	0.8008771929824561
rank_plus_all_pathways__agnostic	standard_lodo	GSE68871	affymetrix	False	True	1012	97	21	0.47	0.6813942071674031	0.8830775303876858	0.12671279237587926	0.572901325478645
rank_plus_all_pathways__agnostic	standard_lodo	GSE72970	affymetrix	False	True	1012	63	61	0.45999999999999996	0.4751496226906063	0.49655813023625367	-0.050900334663497436	0.4747593026281551
rank_plus_all_pathways__agnostic	standard_lodo	GSE73578	affymetrix	False	True	1012	40	23	0.48	0.46195652173913043	0.6078458741139149	0.021360453144631173	0.5103260869565217
rank_plus_all_pathways__agnostic	standard_lodo	GSE76360	agilent	False	True	1012	66	30	0.43000000000000005	0.5404040404040404	0.68952914022339	0.08989331499509895	0.5484848484848485
rank_plus_all_pathways__agnostic	standard_lodo	GSE82172	agilent	False	True	1012	21	131	0.52	0.4271174118502363	0.12457707485488316	-0.07219220924997168	0.4511086877499091
rank_plus_all_pathways__agnostic	standard_lodo	GSE8970	affymetrix	False	True	1012	13	13	0.47	0.4733727810650888	0.4806559539531675	0.0	0.5
rank_plus_all_pathways__agnostic	standard_lodo	ISPY2	agilent	False	True	1012	319	669	0.45000000000000007	0.5078932201245485	0.328835803932405	0.02131446719252182	0.5113607077423376
rank_plus_all_pathways__platform_covariate	standard_lodo	BrighTNess	rnaseq	False	True	1015	236	246	0.49	0.6403817004271737	0.6151506777741842	0.2024964216893303	0.6001963621331129
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE104645	agilent	False	True	1015	112	14	0.49	0.5376275510204082	0.8977373479392944	0.0	0.5
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE104958	rnaseq	False	True	1015	12	34	0.44000000000000006	0.5980392156862745	0.3846275048480931	0.2054655852340988	0.6151960784313726
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE109211	agilent	False	True	1015	42	98	0.43000000000000005	0.5036443148688046	0.29472321956746905	0.009430465795254524	0.5051020408163265
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE131978	affymetrix	False	True	1015	18	19	0.42000000000000004	0.5058479532163743	0.5308378088320662	-0.02109390817547648	0.48976608187134507
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE14615	affymetrix	False	True	1015	6	14	0.45000000000000007	0.26190476190476186	0.23874269005847953	-0.3563483225498992	0.30952380952380953
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE14671	affymetrix	False	True	1015	41	18	0.45999999999999996	0.532520325203252	0.6977352643253337	0.06239965623375278	0.5338753387533876
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE173263	agilent	False	True	1015	29	10	0.49	0.689655172413793	0.8900633611027113	0.34353637562754596	0.6913793103448276
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE19293	affymetrix	False	True	1015	24	28	0.45000000000000007	0.45684523809523814	0.44894274444621923	0.060993754559283325	0.5297619047619048
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE20181	affymetrix	False	True	1015	110	44	0.43000000000000005	0.2322314049586777	0.5906144174455316	-0.399471747717828	0.2909090909090909
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE20194	affymetrix	False	True	1015	56	222	0.5	0.9474742599742599	0.8365049600983806	0.6755245586164544	0.823439510939511
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE20271	affymetrix	False	True	1015	26	152	0.41000000000000003	0.7424089068825911	0.42636794561254726	0.16510148624966026	0.6163967611336032
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE21974	agilent	False	True	1015	18	39	0.47	0.586894586894587	0.4558556366246078	0.18803418803418803	0.594017094017094
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE22093	affymetrix	False	True	1015	28	69	0.45999999999999996	0.693064182194617	0.5178787263219757	0.31208545323290604	0.6591614906832298
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE23988	affymetrix	False	True	1015	20	41	0.44000000000000006	0.9829268292682927	0.9602669634380667	0.7743615693643384	0.8628048780487805
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE25066	affymetrix	False	True	1015	99	389	0.5	0.8978473682843864	0.7561324175839017	0.5765399350813201	0.8033159357066813
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE28702	affymetrix	False	True	1015	42	41	0.47	0.5278745644599303	0.5224395826045762	0.014110422809279852	0.5069686411149825
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE32646	affymetrix	False	True	1015	27	88	0.45000000000000007	0.5812289562289563	0.3445690780994841	0.09776331514817185	0.5576599326599326
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE35640	affymetrix	False	True	1015	22	34	0.45000000000000007	0.536096256684492	0.4624408647381269	0.018881372801234027	0.5093582887700534
rank_plus_all_pathways__platform_covariate	standard_lodo	GSE37946	affymetrix	False	True	1015	27	23	0.49	0.7020933977455717	0.7239913713473269	0.22352432625993093	0.5861513687600644
