feature	mean_abs_shap	mean_shap_direction	category	direction
SMAD3	0.004693756352643041	-0.00020700159233762305	gene_expression	resistance
PAK1	0.004670079077322848	-3.1105072391129794e-05	gene_expression	resistance
ACBD3	0.004646584997551761	-0.00028044371993890034	gene_expression	resistance
PSMD2	0.004642587995951065	-0.0005701286579776859	gene_expression	resistance
CAB39	0.004606285128840366	-5.3609183765728174e-05	gene_expression	resistance
LSM5	0.004598989245382973	0.00013395478993825956	gene_expression	response
LRRC41	0.004592104441862046	0.0002204562326512119	gene_expression	response
C2CD2	0.00458034650197351	5.848398698171186e-06	gene_expression	response
RBM6	0.004579841621894992	-0.0003499263592042807	gene_expression	resistance
ssgsea_Unfolded Protein Response	0.004576924457661396	0.00048331935115189186	ssGSEA_pathway	response
PIN1	0.004567043639620252	7.966867668628957e-05	gene_expression	response
IKBKE	0.0045639234008269655	0.0002137699003862406	gene_expression	response
ZNF451	0.004561180147906196	-0.00013476317851879028	gene_expression	resistance
ENOSF1	0.0045455150662436885	-0.0006547652663549435	gene_expression	resistance
MAPKAPK3	0.004531012410442036	7.811014537246212e-05	gene_expression	response
LAP3	0.004522581587807585	-0.0001534474519678504	gene_expression	resistance
PLSCR1	0.004489752628355349	0.00011646159278765912	gene_expression	response
HTATSF1	0.004480311812038527	-0.0004416496250039302	gene_expression	resistance
MAP2K5	0.0044791570072204735	-0.0001151459387918116	gene_expression	resistance
ETS1	0.004474687177148542	-0.00024810061850930585	gene_expression	resistance
UBE2A	0.004471736037143107	0.00019334200329845276	gene_expression	response
SOX4	0.004467861453854898	0.00015007466930973588	gene_expression	response
TXNRD1	0.00446181751156898	0.0006589232659208262	gene_expression	response
GAPDH	0.004455416093608497	-0.00030436927329709234	gene_expression	resistance
FIS1	0.004448957751101685	-5.108313850106324e-05	gene_expression	resistance
MLEC	0.004444688582169712	-0.00022011549999704472	gene_expression	resistance
CSNK2A2	0.0044428572155493905	-0.0002272476674222119	gene_expression	resistance
EPHB2	0.0044011484284134155	0.0004234520017907002	gene_expression	response
BAMBI	0.004397656456678099	5.3478297696256466e-05	gene_expression	response
PARP2	0.004383316855193551	0.00014428070927786823	gene_expression	response
CYTH1	0.00438301074351256	4.386467360473495e-05	gene_expression	response
ssgsea_IL-2/STAT5 Signaling	0.004382647534573571	-0.00037488455451403356	ssGSEA_pathway	resistance
ME2	0.004363985380049362	0.0008053936795785728	gene_expression	response
FBXL12	0.004355613905378543	-0.00037864621789954406	gene_expression	resistance
NPDC1	0.004336911778297801	0.001042751273286911	gene_expression	response
TSPAN6	0.004336503257600932	0.00038086069379212483	gene_expression	response
ZDHHC6	0.004331774188201827	0.00011254347326067737	gene_expression	response
RRP8	0.004324657365612687	-5.169557270738e-05	gene_expression	resistance
HN1L	0.004297508211123598	-0.00020567983257659331	gene_expression	resistance
PSMD9	0.00429166426432939	3.504840981821619e-05	gene_expression	response
THAP11	0.004289948450831852	-9.14560437782453e-05	gene_expression	resistance
CD40	0.004277600883036865	5.977051836980032e-05	gene_expression	response
DNMT1	0.004261523210824072	-1.730196971632354e-05	gene_expression	resistance
MLLT11	0.004253151021390491	-2.483061103062712e-05	gene_expression	resistance
TIMELESS	0.004250156447689498	-0.00031501023672353634	gene_expression	resistance
MMP1	0.004246078173302016	-0.0002595228137614197	gene_expression	resistance
SCYL3	0.004243544359062929	0.00011492217067866767	gene_expression	response
EPB41L2	0.004242487042967824	0.0001225189451344278	gene_expression	response
SYNE2	0.004237476297617756	-7.50514696641013e-05	gene_expression	resistance
VAT1	0.004232333876229048	8.027097259192581e-05	gene_expression	response
NFATC3	0.004206030538034657	0.00033112424858059184	gene_expression	response
POLR2I	0.0042013738670950195	0.00036033854721036993	gene_expression	response
ATP2C1	0.0041975415949963716	0.00025010197806721475	gene_expression	response
EPRS	0.00418532835806958	0.0004517011746898957	gene_expression	response
BDH1	0.004185085572649725	4.353087199477693e-05	gene_expression	response
IER3	0.004177104680344199	-0.00015490207668166699	gene_expression	resistance
CRTAP	0.0041597920744514735	-0.00022484379742253592	gene_expression	resistance
SPR	0.004158880676987689	-6.837500572479242e-05	gene_expression	resistance
GSTZ1	0.004154929759219823	0.00030238328399721846	gene_expression	response
ssgsea_E2F Targets	0.004143507765527981	-0.00042350693681143906	ssGSEA_pathway	resistance
RPN1	0.004143068554735875	0.00011812474349634532	gene_expression	response
NFIL3	0.004140921414868847	0.0005722366280737082	gene_expression	response
SCRN1	0.004138709280502911	5.483903712600812e-05	gene_expression	response
ZNF589	0.004126524275836832	-0.00014694716564983028	gene_expression	resistance
CCDC85B	0.004122641408032314	3.595049075176687e-05	gene_expression	response
DUSP14	0.004119373717294487	0.0002881813765045077	gene_expression	response
SORBS3	0.004091967503073008	-0.00015922440067484155	gene_expression	resistance
EXT1	0.004075114382793862	0.00012205537458762529	gene_expression	response
TP53BP1	0.004072895893450384	-5.84025958943412e-05	gene_expression	resistance
TOP2A	0.004067740586879233	-0.0004882895508995237	gene_expression	resistance
FKBP14	0.0040666561358254074	-6.262979852236486e-05	gene_expression	resistance
CD44	0.004062019335933471	-0.0002365083917296743	gene_expression	resistance
FCHO1	0.004050188460667252	-0.00015980548307076262	gene_expression	resistance
WASF3	0.004049490728834264	-0.0001829745613483717	gene_expression	resistance
MAP4K4	0.004038051406409534	6.405698558189517e-06	gene_expression	response
DSG2	0.004022860621270364	0.00027871983305215376	gene_expression	response
ARID4B	0.004020920160791851	0.0004260433265690717	gene_expression	response
TBPL1	0.0040057588573175025	0.0003148866709857387	gene_expression	response
ssgsea_IL-6/JAK/STAT3 Signaling	0.00400157632698696	0.0002627007096813364	ssGSEA_pathway	response
ssgsea_Apoptosis	0.003982289391012206	-3.8567712433661726e-05	ssGSEA_pathway	resistance
TSPAN3	0.003970441715917332	-0.0001653285622828397	gene_expression	resistance
EGFR	0.003967479097744108	-6.927084686580533e-05	gene_expression	resistance
CSK	0.003959118782214975	0.00016216075256059067	gene_expression	response
PTK2B	0.003956581530752359	-4.324604944762542e-05	gene_expression	resistance
RHOA	0.003944717004856297	9.86902605773062e-06	gene_expression	response
TOMM70A	0.003942399085578997	-0.0002199612895176184	gene_expression	resistance
BUB1B	0.003934078565012539	1.2026935642403674e-05	gene_expression	response
PRKACA	0.003928429000992867	0.00011105410027904316	gene_expression	response
ADO	0.003909808230469378	0.0001341800226482034	gene_expression	response
CHIC2	0.0039097872490340205	-0.0004692971065244647	gene_expression	resistance
NOSIP	0.003898437099623642	-0.0006865193396424131	gene_expression	resistance
ssgsea_Estrogen Response Late	0.003880291624226555	-4.009116688549018e-06	ssGSEA_pathway	resistance
CASP7	0.003875808221542454	7.733906003881103e-05	gene_expression	response
G3BP1	0.003875287211800045	5.262820007334501e-05	gene_expression	response
CCL2	0.0038733544010259805	-0.000432979474770905	gene_expression	resistance
SNX11	0.003865707513859007	0.00021821339977591623	gene_expression	response
GNAI2	0.0038645445806198505	-0.00037968862612718795	gene_expression	resistance
FOSL1	0.003863350051408959	6.361213874866023e-05	gene_expression	response
ASCC3	0.0038504735916555966	-0.0004261571616263315	gene_expression	resistance
PHKB	0.0038451510218746356	-5.9861296398889565e-05	gene_expression	resistance
STK10	0.0038349800790173734	-4.366400267354853e-06	gene_expression	resistance
RRAGA	0.0038336641986184278	0.000381984791514154	gene_expression	response
DERA	0.0038313377670165954	9.212640896828938e-06	gene_expression	response
HSPA8	0.0038260907487031293	9.571456552908138e-05	gene_expression	response
ARHGAP1	0.003820593949202926	-0.0003314405551206406	gene_expression	resistance
PRKX	0.0038111699744146233	-5.746187581402959e-05	gene_expression	resistance
FZD1	0.003800740562859487	-5.660719135585148e-05	gene_expression	resistance
CDK7	0.0037982435378588475	-0.000126350590768729	gene_expression	resistance
INPP4B	0.003797408105094363	-0.000343999485051426	gene_expression	resistance
DDB2	0.003794150319099058	-5.874615590785961e-06	gene_expression	resistance
BIRC2	0.0037867914206553615	-3.340008580758113e-05	gene_expression	resistance
TIPARP	0.0037817068951445897	-0.0003240009471249737	gene_expression	resistance
BCL2	0.0037787901347897477	-7.196262660636896e-05	gene_expression	resistance
RFNG	0.003757716327028154	-0.00027383040194028436	gene_expression	resistance
CLTC	0.0037561387491704267	0.0002369652883077225	gene_expression	response
NR2F6	0.003741791207711866	6.153525912642179e-06	gene_expression	response
AKAP8L	0.0037389599279004904	0.0004806203891102605	gene_expression	response
SMARCC1	0.0037324611783344794	0.0005343957925625257	gene_expression	response
FAIM	0.003731300256293896	-0.00011588333308746512	gene_expression	resistance
H2AFV	0.003728559200219525	0.00015980555873132277	gene_expression	response
DDX10	0.0037224224508249884	-9.442567594885022e-05	gene_expression	resistance
YME1L1	0.0037092270015054046	3.729056714152404e-05	gene_expression	response
TRAM2	0.0036960124662161883	7.501592920622104e-05	gene_expression	response
PLSCR3	0.0036948406395338486	0.00012276828621946595	gene_expression	response
KIF20A	0.0036722997532787085	-0.0001698860181961101	gene_expression	resistance
HTRA1	0.0036683874191948285	-0.0002984651850806087	gene_expression	resistance
LAMA3	0.0036550682687107594	-0.00013382936154556974	gene_expression	resistance
LIG1	0.003639242225596473	-6.739372431835033e-05	gene_expression	resistance
ACAT2	0.0036285922618637684	-0.000316241460543249	gene_expression	resistance
COL4A1	0.0036199562250052043	-0.00028829140168537423	gene_expression	resistance
BNIP3L	0.0036059718753607595	-4.4815401782006235e-05	gene_expression	resistance
YKT6	0.0036059432235534964	0.00016211921741299655	gene_expression	response
LGMN	0.003583676971121479	-0.00041053646537646043	gene_expression	resistance
CREG1	0.003575063825475099	-0.00010391243831939034	gene_expression	resistance
CCDC86	0.0035659085947448146	-7.479914813473632e-05	gene_expression	resistance
USP7	0.0035549592340096245	0.00029690811726265566	gene_expression	response
IGHMBP2	0.0035356526534794084	-0.00015869599336378658	gene_expression	resistance
SLC25A13	0.00353472979084391	6.082544996138e-05	gene_expression	response
TIMM22	0.003522630487045468	-8.146922985029415e-05	gene_expression	resistance
PSMD4	0.003510999818640164	-0.00021301971468383636	gene_expression	resistance
DUSP6	0.003507052902956043	0.00024204293754705327	gene_expression	response
DAXX	0.003485160874316712	0.0001407406579696387	gene_expression	response
TES	0.0034764167846844415	-0.0001983915243267714	gene_expression	resistance
XPO7	0.0034670772111939354	5.5951716005362124e-05	gene_expression	response
IGF2R	0.003461503337024772	-0.00028696495917954337	gene_expression	resistance
CSRP1	0.00346054278466258	-0.00018985128896809657	gene_expression	resistance
CAT	0.0034581540491260116	-0.00028293369641276635	gene_expression	resistance
FUT1	0.003455050379834684	0.0002924097821496393	gene_expression	response
NIPSNAP1	0.0034492497090892592	8.960716210409799e-05	gene_expression	response
NISCH	0.0034486358769339116	-0.0002839909781132563	gene_expression	resistance
ECD	0.003445982416104947	-0.0004153591152558528	gene_expression	resistance
IKBKB	0.0034282974143608857	-0.00019404364512789858	gene_expression	resistance
EAPP	0.0034270375288049763	-0.00023440634349905965	gene_expression	resistance
NARFL	0.003410354378020565	-0.00010158237284049835	gene_expression	resistance
PSME1	0.0034062840817263647	-0.00018446505104564395	gene_expression	resistance
ARPP19	0.0034054459017250393	0.0003194507681763669	gene_expression	response
MAN2B1	0.0033933907394555463	4.314767517248006e-05	gene_expression	response
BZW2	0.0033806490670831883	6.182167630463376e-05	gene_expression	response
HMOX1	0.003379159610312233	-0.00031883420976421933	gene_expression	resistance
CNDP2	0.00336606195709499	-0.0001422944580634109	gene_expression	resistance
STAT3	0.0033634490485370005	-7.386952567672792e-05	gene_expression	resistance
BAX	0.0033599092155474105	0.00036706794377998575	gene_expression	response
PNP	0.003353692303610133	-6.164856101810253e-05	gene_expression	resistance
HMGCS1	0.0033502139877077592	-0.00012762917161551055	gene_expression	resistance
ARL4C	0.0033488717754467157	5.592000373587122e-06	gene_expression	response
GTF2A2	0.0033422974003266864	0.00018878956850499595	gene_expression	response
ssgsea_Adipogenesis	0.003337757866521086	0.0005681335200042693	ssGSEA_pathway	response
S100A13	0.0033356761717419454	4.136273653912874e-05	gene_expression	response
FPGS	0.0033349841800625214	0.0005764207061693739	gene_expression	response
WRB	0.0033302454324296384	0.0003032839899341119	gene_expression	response
APOE	0.0033279897357407725	0.0003219783532407306	gene_expression	response
SMC1A	0.0033141457244203875	-0.00010612628123939909	gene_expression	resistance
ssgsea_TNF-alpha Signaling via NF-kB	0.0033036388204854485	-5.856403697337268e-05	ssGSEA_pathway	resistance
COPS7A	0.0032856808967905143	-3.431780539970968e-05	gene_expression	resistance
BCL7B	0.003267775067048765	0.00011876397483273656	gene_expression	response
PRKCH	0.003267078782308234	5.477564725725858e-05	gene_expression	response
SHC1	0.003255103759192265	-0.00014490786298024548	gene_expression	resistance
UBE2C	0.0032456654347100553	-0.0004878205517140805	gene_expression	resistance
NOL3	0.0032404952933163247	0.0001307726111858087	gene_expression	response
ANO10	0.0032388405799519044	0.0003676603023631622	gene_expression	response
SNX7	0.0032376195862175296	-0.00010185808719516546	gene_expression	resistance
TLK2	0.0032289366642626583	5.0844494973592085e-05	gene_expression	response
ADI1	0.0032229177168077595	0.00015866115563110915	gene_expression	response
FAM69A	0.003220016468188335	-0.00023245258443659587	gene_expression	resistance
GLI2	0.003217911382607559	0.0005106946544778258	gene_expression	response
SHB	0.00321429064990371	-0.00022727808761414248	gene_expression	resistance
NRAS	0.0032056233934819444	-5.124470106527902e-05	gene_expression	resistance
CRYZ	0.003201926159069036	6.296555952374604e-05	gene_expression	response
SLC11A2	0.0031951205598700705	-1.7104422126432226e-05	gene_expression	resistance
CCNB2	0.0031798350323797814	-6.513216855320798e-05	gene_expression	resistance
HERC6	0.0031755450205266547	-0.000417689827465562	gene_expression	resistance
C5	0.003172099340838941	0.0001696904034578031	gene_expression	response
OXSR1	0.003169480016626277	-0.00014969191756196535	gene_expression	resistance
ssgsea_Cholesterol Homeostasis	0.0031598169076980567	0.00039530056707034794	ssGSEA_pathway	response
KAT6A	0.003150928658428465	-0.00016731003652553658	gene_expression	resistance
STAT5B	0.0031497680548382917	-0.0004968511784628978	gene_expression	resistance
HOXA5	0.0031437142601136304	7.39559441102055e-05	gene_expression	response
ssgsea_Oxidative Phosphorylation	0.003139103639622955	-0.00010433577256087313	ssGSEA_pathway	resistance
PPP2R3C	0.0031162415384915496	0.00011927940200639602	gene_expression	response
PRKCD	0.0031122355220519235	7.465343820367635e-05	gene_expression	response
PAK6	0.0031058419718332296	-1.5240522021268819e-05	gene_expression	resistance
ssgsea_Angiogenesis	0.0030994516760155704	-0.00032554706456839716	ssGSEA_pathway	resistance
TMEM109	0.0030959888469650285	0.0001313011849388606	gene_expression	response
TESK1	0.0030844597203533207	-1.0879426198337746e-05	gene_expression	resistance
DUSP4	0.003060710921720851	1.1641759106094565e-05	gene_expression	response
PAPD7	0.003055829780407281	-0.0003625262262162723	gene_expression	resistance
SLC2A6	0.0030436965826842357	-0.0003373044773118378	gene_expression	resistance
ATP11B	0.0030203718900536905	-5.6734719742742655e-05	gene_expression	resistance
AXIN1	0.003018830814226254	-6.613159996120217e-05	gene_expression	resistance
PGRMC1	0.003005442845180586	0.00014632240065361863	gene_expression	response
TBC1D9B	0.003003289712123666	0.0006197616514585278	gene_expression	response
PECR	0.002978290033656344	-0.00014614438496874624	gene_expression	resistance
PTK2	0.0029774880635244634	-7.71274592083043e-05	gene_expression	resistance
HIST2H2BE	0.002959368668280014	-8.625475004816028e-05	gene_expression	resistance
KIF2C	0.002956848227966711	-0.0004774818663223958	gene_expression	resistance
CIRBP	0.002954841772039241	0.00044202858334271795	gene_expression	response
FDFT1	0.0029535287021009693	0.0003375705851171025	gene_expression	response
MSH6	0.0029478389830435727	4.259968861233933e-05	gene_expression	response
IFRD2	0.0029435373675882454	0.0002043835841567091	gene_expression	response
PMAIP1	0.002942968151092389	3.975966626736185e-05	gene_expression	response
NPC1	0.0029275118297373945	0.00014791324621396323	gene_expression	response
ssgsea_p53 Pathway	0.0029110345587198133	-0.00011482439299913144	ssGSEA_pathway	resistance
ATP1B1	0.0028984884793413703	-0.0001636136812977698	gene_expression	resistance
FBXO21	0.0028977925544735	0.00010954400577903527	gene_expression	response
STAT1	0.0028931542107033313	-0.0004018989482848356	gene_expression	resistance
KIAA0100	0.002884160491840519	0.0004652396675097288	gene_expression	response
TMEM50A	0.002880439760936308	-0.00013536075052666477	gene_expression	resistance
PACSIN3	0.0028802734396596915	-6.599227456532577e-05	gene_expression	resistance
RGS2	0.002877499387195248	-0.00035330121830057004	gene_expression	resistance
RSU1	0.0028766279932221413	-5.4032340384236734e-05	gene_expression	resistance
GHR	0.0028609109464984954	0.00036016712713173087	gene_expression	response
XBP1	0.0028533816448299684	0.000862795857594799	gene_expression	response
ssgsea_Interferon Alpha Response	0.002845800454071028	2.5482178664626276e-06	ssGSEA_pathway	response
DHDDS	0.0028370711582130495	4.4992185163598456e-05	gene_expression	response
NSDHL	0.002833093920721216	-9.702337077712344e-05	gene_expression	resistance
SACM1L	0.002825247089279637	2.6412549194701506e-05	gene_expression	response
COG4	0.00282365892327573	-0.00021275852288175185	gene_expression	resistance
FSD1	0.002822735238045797	0.0001774833411106778	gene_expression	response
PPOX	0.0028171658546960283	-0.00024725306029819787	gene_expression	resistance
CNOT4	0.002809951661174167	7.196153133332422e-05	gene_expression	response
CCP110	0.0028044820418476873	8.5788123265376e-05	gene_expression	response
OXA1L	0.0028015777124946813	-0.00011926471009500014	gene_expression	resistance
VAV3	0.002800011207031258	6.929154315070152e-05	gene_expression	response
IPO13	0.002787326897795369	0.00036624940078896486	gene_expression	response
REEP5	0.002786942639545589	0.0002427669462997522	gene_expression	response
CDKN1A	0.0027850057006084507	-2.5789648113867177e-05	gene_expression	resistance
FKBP4	0.002775674203351774	-0.00012464214757937798	gene_expression	resistance
HS2ST1	0.0027640132329190053	-0.0003398208448175105	gene_expression	resistance
CLTB	0.002763520776606103	0.00011274059745064951	gene_expression	response
TRIM13	0.0027523038191287034	-0.00011111649689968474	gene_expression	resistance
RNF167	0.0027456585752018464	-0.00019031619437803157	gene_expression	resistance
HLA-DMA	0.002740387544442014	0.00016660873336638975	gene_expression	response
RRS1	0.00272633316508873	0.00011160965144747301	gene_expression	response
RAB31	0.0027213634917609406	-0.00025074668426028124	gene_expression	resistance
CCNA2	0.0027135655247432977	4.943002026090745e-05	gene_expression	response
SMNDC1	0.0026681714291245345	-0.000158276837546863	gene_expression	resistance
ssgsea_Myc Targets V2	0.0026671791594238313	-0.0002851420199470094	ssGSEA_pathway	resistance
RB1	0.002662238848554901	2.563327907299477e-05	gene_expression	response
IARS2	0.0026513957965414166	0.0002817928581729104	gene_expression	response
ssgsea_KRAS Signaling Up	0.0026458605908918943	5.1418029434252136e-05	ssGSEA_pathway	response
MACF1	0.0026455510123334918	-0.0002312331890273986	gene_expression	resistance
SERPINE1	0.0026446185411296784	-3.98690633830341e-05	gene_expression	resistance
SPTLC2	0.002638254227555243	0.0004393559934353813	gene_expression	response
UBQLN2	0.002637490395512101	-7.280941188686478e-05	gene_expression	resistance
ssgsea_Protein Secretion	0.0026367424404934226	-0.0002197399334766269	ssGSEA_pathway	resistance
GNAS	0.0026346666470608788	-0.00014453953075651928	gene_expression	resistance
SRC	0.0026105234223156785	-0.0001623509275887277	gene_expression	resistance
PPARG	0.0026100123393923724	0.00013083653236803632	gene_expression	response
GADD45B	0.00259599334523723	0.00016256559855010953	gene_expression	response
GTPBP8	0.0025799296038870683	0.00018611394682495458	gene_expression	response
UBE2J1	0.0025777498846455155	-0.00026881889049105214	gene_expression	resistance
FAS	0.0025718920586497826	-0.00017169913819499135	gene_expression	resistance
NCOA3	0.0025642717746221563	-4.856823227850595e-05	gene_expression	resistance
NFKBIA	0.0025566841429520175	7.855941328956867e-05	gene_expression	response
PCCB	0.0025460210613493972	-0.00015097842963996043	gene_expression	resistance
IFNAR1	0.002539966947250001	6.968823543118536e-05	gene_expression	response
CDK1	0.0025354981809647048	5.297958220693489e-05	gene_expression	response
SPP1	0.0025293216937917404	-3.1643417249670824e-05	gene_expression	resistance
NNT	0.0025085510942288217	-0.00020669253198791785	gene_expression	resistance
GPATCH8	0.0025003588941069433	-0.00018205162160898057	gene_expression	resistance
FAT1	0.002499592216526197	0.00027120189956907965	gene_expression	response
GLOD4	0.002499374829414632	-6.348814660907923e-05	gene_expression	resistance
SKIV2L	0.002493588465563972	0.00015680449428194786	gene_expression	response
BLMH	0.0024918159754500437	0.00013023760557288785	gene_expression	response
PHKG2	0.002485613072740212	1.919404438293815e-06	gene_expression	response
KLHL21	0.0024840497484832857	0.00018231083947104466	gene_expression	response
PRCP	0.002481551543846303	8.497162359764902e-05	gene_expression	response
EDN1	0.002453393106951438	0.00022253245276688912	gene_expression	response
PIK3R3	0.0024507692138642507	-0.00028093473411000953	gene_expression	resistance
VAPB	0.002446264382879919	0.00019365680844508014	gene_expression	response
CDKN2A	0.0024421865750704095	-0.00011147513764947908	gene_expression	resistance
E2F2	0.00244050556512013	-5.918342742166984e-05	gene_expression	resistance
RHEB	0.0024360380661581893	0.00021631309250499795	gene_expression	response
ICAM1	0.0023995766093920954	-0.00024428629013364516	gene_expression	resistance
STXBP2	0.0023972826653098516	-6.233625846970413e-05	gene_expression	resistance
KLHDC2	0.002395732707488858	0.00024095608349398493	gene_expression	response
TWF2	0.0023936842454974298	0.0002470079359098939	gene_expression	response
MYCBP2	0.002390912166141486	0.00012836440574475215	gene_expression	response
RASA1	0.0023837088740752063	0.0002898802412867571	gene_expression	response
TCEA2	0.00238193441992624	-0.0002456134194140549	gene_expression	resistance
CXCR4	0.0023732422689142518	6.476811118125143e-05	gene_expression	response
PTPRF	0.0023666217436694535	-0.00026211089991931124	gene_expression	resistance
TSKU	0.0023382699332322953	-4.365973740887751e-05	gene_expression	resistance
BIRC5	0.0023191815049433853	-0.00023783559442809566	gene_expression	resistance
SLC35A3	0.0023186863461850354	-6.851547169294286e-05	gene_expression	resistance
BTK	0.0023168334201123697	8.352523024461517e-05	gene_expression	response
PCMT1	0.0023094704481172587	0.0003618178176407292	gene_expression	response
SUZ12	0.002307773164016436	0.000364727657075246	gene_expression	response
TRAK2	0.002299922062807598	-5.629394442856912e-05	gene_expression	resistance
FAM57A	0.002291398375422398	1.13358792613393e-05	gene_expression	response
MAPK9	0.002282457089150501	-3.9768671477767855e-05	gene_expression	resistance
CHAC1	0.002279208521316165	2.788830777835465e-05	gene_expression	response
RAE1	0.0022771105857871603	-6.216311135497048e-06	gene_expression	resistance
RFC2	0.002268714969206309	-0.00016018015975624177	gene_expression	resistance
SESN1	0.002253537146708517	-0.0001410954211962493	gene_expression	resistance
ISOC1	0.002235426070264295	-0.0003095145665935139	gene_expression	resistance
CTTN	0.0022299737757561938	0.00013979796508115452	gene_expression	response
DNMT3A	0.0022271904756626243	8.982333448289866e-05	gene_expression	response
RPIA	0.0022241987894156216	9.766774345630303e-05	gene_expression	response
TMEM2	0.0022215685582865686	-3.0066254605958153e-05	gene_expression	resistance
SYNGR3	0.002221065536371277	1.3277979934229968e-05	gene_expression	response
MTA1	0.002212926324224366	3.502220792902461e-07	gene_expression	response
AURKA	0.0022078208010982915	-0.0012940530823896416	gene_expression	resistance
TNFRSF21	0.0021978111407204752	0.00016985674551308862	gene_expression	response
PMM2	0.002194270248150566	0.00014230819167878963	gene_expression	response
RAB11FIP2	0.0021828157857528524	6.490213829427226e-05	gene_expression	response
HDAC2	0.00217255574951661	0.00017756010946566237	gene_expression	response
ATG3	0.0021721251594008905	6.427203745583651e-05	gene_expression	response
PGAM1	0.002171540550442449	5.8504994921584884e-05	gene_expression	response
MEST	0.0021595534205313214	-0.00013670171291705783	gene_expression	resistance
CRK	0.0021552913706006397	0.00017702174439321498	gene_expression	response
TIMP2	0.0021523248312013284	-5.137751734861315e-05	gene_expression	resistance
ARHGEF2	0.002149509713453611	0.00020616520676452566	gene_expression	response
KCNK1	0.002148230396400939	-0.00011946957495934738	gene_expression	resistance
NT5DC2	0.0021405412745258492	0.00032491599052298487	gene_expression	response
ATF5	0.002136223076485476	-8.152130516969272e-05	gene_expression	resistance
TSC22D3	0.0021361398268902243	-0.00026706308507042624	gene_expression	resistance
ALDOA	0.0021334041637273496	0.0005919984873312112	gene_expression	response
TRAPPC6A	0.0021081579547738436	-2.83159234467549e-05	gene_expression	resistance
ssgsea_Glycolysis	0.0020959627186383405	8.507225986838068e-05	ssGSEA_pathway	response
WDR61	0.002095394728794126	-0.0002827473407808725	gene_expression	resistance
CDK2	0.0020935892177823827	0.0001912898253459646	gene_expression	response
MUC1	0.0020926685269744435	0.0004114139684206124	gene_expression	response
SNCA	0.0020897861136429203	4.28875623581877e-05	gene_expression	response
HYOU1	0.0020862782975064904	0.00017714697583167422	gene_expression	response
CLIC4	0.0020854231467809974	-0.00029521596209148486	gene_expression	resistance
SYPL1	0.0020785538200843866	0.0001896037092819433	gene_expression	response
TGFBR2	0.0020780542629442902	9.285422416421656e-05	gene_expression	response
SPRED2	0.002076699842183677	6.836955391445457e-05	gene_expression	response
GTF2E2	0.0020614680084793044	0.00024249296933001303	gene_expression	response
MFSD10	0.002059746341039021	-8.44880677063592e-05	gene_expression	resistance
AKR7A2	0.0020591816674391415	-0.00010021423460110212	gene_expression	resistance
KCTD5	0.002056060021975745	-0.00020354414503354678	gene_expression	resistance
FEZ2	0.0020538323356148946	-0.0002798129106925799	gene_expression	resistance
ABCF1	0.002048390445694521	4.55176396515504e-05	gene_expression	response
ssgsea_DNA Repair	0.0020474522043486994	0.0002834354107742417	ssGSEA_pathway	response
RAB4A	0.0020257016760731675	0.0004103157166235939	gene_expression	response
TCERG1	0.002023395344796084	6.889771673798358e-05	gene_expression	response
ssgsea_Pperoxisome	0.0019986394310748537	-0.0003167430762620155	ssGSEA_pathway	resistance
KDM5B	0.0019959736336905795	-6.442525125682549e-05	gene_expression	resistance
NFATC4	0.0019865814996751843	-0.0002743469043399557	gene_expression	resistance
PSRC1	0.001970526677170139	-0.00017794469146856492	gene_expression	resistance
PNKP	0.001965395448042752	8.63732570576747e-05	gene_expression	response
C2CD2L	0.0019610942388995083	7.546222471068705e-05	gene_expression	response
ssgsea_UV Response Dn	0.0019586509211727814	0.00016337019308062397	ssGSEA_pathway	response
SGCB	0.001955591677074833	-0.00015535068991594792	gene_expression	resistance
IL4R	0.001954124601254206	-8.787166575532581e-05	gene_expression	resistance
FYN	0.0019477506319838737	-9.401476254545088e-05	gene_expression	resistance
MCOLN1	0.0019449708536715428	-0.00023144724013438508	gene_expression	resistance
CYCS	0.001924649859167496	0.0001360294701964892	gene_expression	response
CREB1	0.0019192403819291303	-0.00012006518332095223	gene_expression	resistance
NR3C1	0.001909401486710103	0.00013764802316512532	gene_expression	response
STMN1	0.0019082776053686488	-0.0005622218143791219	gene_expression	resistance
PIH1D1	0.001900201598716144	0.00017225422921980486	gene_expression	response
APBB2	0.0018908770647354319	-5.3185204847665564e-05	gene_expression	resistance
BPHL	0.001884361251259217	7.51544461207988e-05	gene_expression	response
WDTC1	0.0018681520654809743	0.00020956101036387714	gene_expression	response
HSPA1A	0.0018676706225486642	0.0002058901012571906	gene_expression	response
APP	0.0018414686625277986	3.851843111281113e-05	gene_expression	response
LYN	0.0018392205354507017	4.801405751650933e-05	gene_expression	response
RNMT	0.0018215669568668862	-0.00013231384047701145	gene_expression	resistance
ssgsea_Allograft Rejection	0.0018159152515372671	-6.670856485512677e-05	ssGSEA_pathway	resistance
ALAS1	0.0018135962843060884	1.3463993316526242e-05	gene_expression	response
BRCA1	0.0018051894526238952	0.0001401999681180619	gene_expression	response
MIF	0.00179636917268201	-0.00017651130589854588	gene_expression	resistance
KTN1	0.0017962511356202908	0.00023747782818273898	gene_expression	response
ssgsea_UV Response Up	0.0017961706565942815	0.00010639510290831815	ssGSEA_pathway	response
RALA	0.0017944917506024056	6.266969691014088e-06	gene_expression	response
